ReportTitle,Textbox2
REPORTE TRAMITE - CAMBIO DE CALIDAD MIGRATORIA ESPECIAL RESIDENTE,Fecha Consulta: 04/12/2024 17:37

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
65,AREQUIPA,2020,3,AQ200012872,EVALUACIÓN - F,04/03/2020 15:04,16/12/2020 12:13,,,,ABANDONO
66,AREQUIPA,2020,3,AQ200012847,EVALUACIÓN - F,04/03/2020 13:30,16/12/2020 12:37,,,,ABANDONO
67,AREQUIPA,2020,2,AQ200009797,EVALUACIÓN - F,18/02/2020 17:33,16/12/2020 18:36,,,,ABANDONO
68,AREQUIPA,2020,2,AQ200009319,EVALUACIÓN - F,15/02/2020 11:39,16/12/2020 11:42,,,,ABANDONO
69,AREQUIPA,2020,2,AQ200009027,EVALUACIÓN - F,14/02/2020 10:09,14/12/2020 19:49,,,,ABANDONO
70,AREQUIPA,2020,2,AQ200008303,EVALUACIÓN - F,11/02/2020 13:17,14/12/2020 20:20,,,,ABANDONO
71,AREQUIPA,2020,2,AQ200007583,EVALUACIÓN - F,06/02/2020 22:08,16/12/2020 10:23,,,,ABANDONO
72,AREQUIPA,2020,1,AQ200004358,EVALUACIÓN - F,23/01/2020 12:52,14/12/2020 19:12,,,,ABANDONO
73,CHICLAYO,2020,12,CY200012793,EVALUACIÓN - F,07/12/2020 21:58,06/04/2021 14:47,,,,ABANDONO
74,CHICLAYO,2020,11,CY200012244,EVALUACIÓN - F,26/11/2020 12:31,23/02/2021 15:37,,,,ABANDONO
75,CHICLAYO,2020,11,CY200012231,EVALUACIÓN - F,26/11/2020 11:06,23/02/2021 15:15,,,,ABANDONO
76,CHICLAYO,2020,11,CY200012170,EVALUACIÓN - F,25/11/2020 8:34,23/02/2021 14:53,,,,ABANDONO
77,CHICLAYO,2020,11,CY200011997,EVALUACIÓN - F,20/11/2020 10:48,23/02/2021 14:41,,,,ABANDONO
78,CHICLAYO,2020,11,CY200011945,RECONSIDERACION. - F,19/11/2020 2:54,23/02/2021 14:27,,,,ABANDONO
79,CHICLAYO,2020,11,CY200011820,EVALUACIÓN - F,16/11/2020 15:40,22/02/2021 15:52,,,,ABANDONO
80,CHICLAYO,2020,11,CY200011514,EVALUACIÓN - F,09/11/2020 14:45,22/02/2021 14:38,,,,ABANDONO
81,CHICLAYO,2020,11,CY200011435,EVALUACIÓN - F,06/11/2020 11:18,22/02/2021 14:31,,,,ABANDONO
82,CHICLAYO,2020,11,CY200011370,EVALUACIÓN - F,04/11/2020 19:56,19/02/2021 16:35,,,,ABANDONO
83,CHICLAYO,2020,11,CY200011304,EVALUACIÓN - F,03/11/2020 17:42,19/02/2021 16:11,,,,ABANDONO
84,CHICLAYO,2020,10,CY200011010,EVALUACIÓN - F,28/10/2020 0:39,19/02/2021 15:04,,,,ABANDONO
85,CHICLAYO,2020,10,CY200010855,EVALUACIÓN - F,24/10/2020 0:07,18/02/2021 17:00,,,,ABANDONO
86,CHICLAYO,2020,10,CY200010043,EVALUACIÓN - F,03/10/2020 8:06,04/11/2021 13:05,,,,ABANDONO
87,CHICLAYO,2020,9,CY200009408,EVALUACIÓN - F,15/09/2020 19:25,04/11/2021 12:16,,,,ABANDONO
88,CHIMBOTE,2020,12,CM200006425,EVALUACIÓN - F,30/12/2020 19:41,04/11/2021 12:21,,,,ABANDONO
89,CHIMBOTE,2020,12,CM200006180,EVALUACIÓN - F,14/12/2020 13:12,04/11/2021 12:14,,,,ABANDONO
90,CHIMBOTE,2020,12,CM200006153,EVALUACIÓN - F,10/12/2020 14:39,04/11/2021 12:09,,,,ABANDONO
91,CHIMBOTE,2020,11,CM200005991,EVALUACIÓN - F,12/11/2020 15:39,04/11/2021 11:59,,,,ABANDONO
92,CHIMBOTE,2020,10,CM200005917,EVALUACIÓN - F,29/10/2020 12:58,03/11/2021 17:46,,,,ABANDONO
93,CHIMBOTE,2020,10,CM200005916,EVALUACIÓN - F,29/10/2020 12:22,03/11/2021 17:39,,,,ABANDONO
94,CHIMBOTE,2020,10,CM200005908,EVALUACIÓN - F,27/10/2020 18:40,03/11/2021 17:29,,,,ABANDONO
95,CHIMBOTE,2020,10,CM200005849,EVALUACIÓN - F,15/10/2020 20:42,03/11/2021 17:06,,,,ABANDONO
96,CHIMBOTE,2020,10,CM200005825,EVALUACIÓN - F,13/10/2020 11:44,03/11/2021 16:58,,,,ABANDONO
97,CHIMBOTE,2020,8,CM200005665,EVALUACIÓN - F,31/08/2020 20:14,03/11/2021 16:43,,,,ABANDONO
98,CHIMBOTE,2020,8,CM200005637,EVALUACIÓN - F,25/08/2020 10:35,03/11/2021 16:37,,,,ABANDONO
99,CHIMBOTE,2020,8,CM200005626,EVALUACIÓN - F,21/08/2020 21:02,02/11/2021 21:34,,,,ABANDONO
100,CHIMBOTE,2020,8,CM200005622,EVALUACIÓN - F,20/08/2020 21:22,01/10/2021 9:59,,,,ABANDONO
101,CHIMBOTE,2020,8,CM200005578,EVALUACIÓN - F,10/08/2020 21:04,01/10/2021 9:47,,,,ABANDONO
102,CHIMBOTE,2020,7,CM200005489,EVALUACIÓN - F,14/07/2020 12:59,15/09/2021 16:38,,,,ABANDONO
103,CHIMBOTE,2020,7,CM200005464,EVALUACIÓN - F,07/07/2020 13:09,15/09/2021 16:45,,,,ABANDONO
104,CHIMBOTE,2020,7,CM200005456,EVALUACIÓN - F,04/07/2020 11:19,15/09/2021 16:41,,,,ABANDONO
105,CHIMBOTE,2020,6,CM200005435,EVALUACIÓN - F,27/06/2020 18:28,15/09/2021 16:00,,,,ABANDONO
106,CHIMBOTE,2020,6,CM200005417,EVALUACIÓN - F,22/06/2020 9:56,15/09/2021 15:55,,,,ABANDONO
107,CHIMBOTE,2020,6,CM200005406,EVALUACIÓN - F,17/06/2020 17:40,14/09/2021 19:48,,,,ABANDONO
108,CUSCO,2020,12,CS200009785,EVALUACIÓN - F,11/12/2020 16:54,10/03/2021 12:23,,,,ABANDONO
109,CUSCO,2020,10,CS200008105,EVALUACIÓN - F,26/10/2020 14:24,28/12/2020 13:24,,,,ABANDONO
110,CUSCO,2020,8,CS200007210,EVALUACIÓN - F,31/08/2020 16:01,19/10/2020 14:40,,,,ABANDONO
111,CUSCO,2020,8,CS200007154,EVALUACIÓN - F,15/08/2020 16:35,30/10/2020 16:44,,,,ABANDONO
112,CUSCO,2020,8,CS200007153,EVALUACIÓN - F,14/08/2020 18:23,30/10/2020 16:34,,,,ABANDONO
113,CUSCO,2020,8,CS200007139,EVALUACIÓN - F,11/08/2020 19:58,23/09/2020 10:23,,,,ABANDONO
114,CUSCO,2020,8,CS200007133,EVALUACIÓN - F,10/08/2020 19:56,22/09/2020 19:37,,,,ABANDONO
115,CUSCO,2020,8,CS200007132,EVALUACIÓN - F,10/08/2020 19:33,22/10/2020 11:12,,,,ABANDONO
116,CUSCO,2020,8,CS200007101,EVALUACIÓN - F,05/08/2020 11:18,15/10/2020 16:56,,,,ABANDONO
117,CUSCO,2020,7,CS200007062,EVALUACIÓN - F,28/07/2020 19:48,22/09/2020 12:31,,,,ABANDONO
118,CUSCO,2020,7,CS200007027,EVALUACIÓN - F,20/07/2020 20:46,12/10/2020 15:46,,,,ABANDONO
119,CUSCO,2020,7,CS200007026,EVALUACIÓN - F,20/07/2020 19:43,12/10/2020 15:31,,,,ABANDONO
120,CUSCO,2020,7,CS200007025,EVALUACIÓN - F,20/07/2020 18:39,29/10/2020 10:07,,,,ABANDONO
121,CUSCO,2020,7,CS200006989,EVALUACIÓN - F,12/07/2020 8:44,12/10/2020 14:47,,,,ABANDONO
122,CUSCO,2020,7,CS200006953,EVALUACIÓN - F,03/07/2020 12:58,20/11/2020 12:18,,,,ABANDONO
123,CUSCO,2020,7,CS200006951,EVALUACIÓN - F,03/07/2020 10:55,07/10/2020 15:33,,,,ABANDONO
124,CUSCO,2020,7,CS200006950,EVALUACIÓN - F,03/07/2020 10:41,07/10/2020 15:22,,,,ABANDONO
125,CUSCO,2020,6,CS200006923,EVALUACIÓN - F,30/06/2020 13:12,21/09/2020 18:24,,,,ABANDONO
126,CUSCO,2020,6,CS200006916,EVALUACIÓN - F,28/06/2020 15:35,06/10/2020 12:43,,,,ABANDONO
127,CUSCO,2020,6,CS200006908,EVALUACIÓN - F,26/06/2020 11:26,21/09/2020 18:02,,,,ABANDONO
128,CUSCO,2020,6,CS200006903,EVALUACIÓN - F,24/06/2020 20:17,06/10/2020 12:22,,,,ABANDONO
129,CUSCO,2020,6,CS200006889,EVALUACIÓN - F,22/06/2020 10:39,06/10/2020 10:01,,,,ABANDONO
130,CUSCO,2020,3,CS200006436,EVALUACIÓN - F,06/03/2020 16:41,08/10/2020 10:32,,,,ABANDONO
131,CUSCO,2020,2,CS200004845,EVALUACIÓN - F,14/02/2020 16:08,30/11/2020 16:50,,,,ABANDONO
132,CUSCO,2020,1,CS200002078,EVALUACIÓN - F,20/01/2020 12:19,06/10/2020 15:40,,,,ABANDONO
133,ILO,2020,7,IL200001600,EVALUACIÓN - F,16/07/2020 23:41,02/03/2022 13:42,,,,ABANDONO
134,LIMA,2020,11,LM200240296,EVALUACIÓN - F,24/11/2020 18:31,27/04/2022 21:54,,,,ABANDONO
135,LIMA,2020,11,LM200234204,EVALUACIÓN - F,18/11/2020 20:50,28/04/2022 17:40,,,,ABANDONO
136,LIMA,2020,11,LM200220004,RECONSIDERACION. - F,05/11/2020 14:24,11/02/2022 18:31,,,,ABANDONO
137,LIMA,2020,11,LM200219999,EVALUACIÓN - F,05/11/2020 14:20,11/02/2022 18:17,,,,ABANDONO
138,LIMA,2020,11,LM200215548,EVALUACIÓN - F,01/11/2020 18:01,11/02/2022 17:47,,,,ABANDONO
139,LIMA,2020,10,LM200209068,EVALUACIÓN - F,26/10/2020 0:31,14/03/2022 15:43,,,,ABANDONO
140,LIMA,2020,10,LM200199762,EVALUACIÓN - F,14/10/2020 21:05,06/02/2023 4:55,,,,ABANDONO
141,LIMA,2020,9,LM200189904,EVALUACIÓN - F,29/09/2020 23:29,11/10/2021 10:12,,,,ABANDONO
142,LIMA,2020,8,LM200175464,EVALUACIÓN - F,31/08/2020 19:06,11/02/2022 11:00,,,,ABANDONO
143,LIMA,2020,8,LM200167960,EVALUACIÓN - F,15/08/2020 9:41,07/10/2021 16:28,,,,ABANDONO
144,LIMA,2020,8,LM200167750,EVALUACIÓN - F,14/08/2020 18:41,10/02/2022 18:29,,,,ABANDONO
145,LIMA,2020,8,LM200166907,EVALUACIÓN - F,13/08/2020 13:37,11/10/2021 17:47,,,,ABANDONO
146,LIMA,2020,8,LM200166659,EVALUACIÓN - F,13/08/2020 0:16,27/04/2022 20:31,,,,ABANDONO
147,LIMA,2020,8,LM200162168,EVALUACIÓN - F,05/08/2020 14:23,10/02/2022 18:09,,,,ABANDONO
148,LIMA,2020,8,LM200162155,EVALUACIÓN - F,05/08/2020 13:56,10/02/2022 17:03,,,,ABANDONO
149,LIMA,2020,8,LM200161613,EVALUACIÓN - F,04/08/2020 17:19,10/02/2022 16:49,,,,ABANDONO
150,LIMA,2020,7,LM200159551,EVALUACIÓN - F,31/07/2020 12:37,10/02/2022 16:28,,,,ABANDONO
151,LIMA,2020,7,LM200156099,EVALUACIÓN - F,23/07/2020 14:43,12/04/2022 20:54,,,,ABANDONO
152,LIMA,2020,7,LM200156049,EVALUACIÓN - F,23/07/2020 13:38,12/04/2022 19:57,,,,ABANDONO
153,LIMA,2020,7,LM200155413,EVALUACIÓN - F,22/07/2020 15:52,11/10/2021 0:56,,,,ABANDONO
154,LIMA,2020,7,LM200155376,EVALUACIÓN - F,22/07/2020 15:19,12/10/2021 15:32,,,,ABANDONO
155,LIMA,2020,7,LM200152307,EVALUACIÓN - F,16/07/2020 20:45,12/10/2021 9:47,,,,ABANDONO
156,LIMA,2020,7,LM200149961,EVALUACIÓN - F,13/07/2020 13:16,28/04/2022 20:39,,,,ABANDONO
157,LIMA,2020,7,LM200149225,EVALUACIÓN - F,11/07/2020 9:42,12/10/2021 15:47,,,,ABANDONO
158,LIMA,2020,7,LM200149153,EVALUACIÓN - F,10/07/2020 21:47,12/10/2021 12:25,,,,ABANDONO
159,LIMA,2020,7,LM200149147,EVALUACIÓN - F,10/07/2020 21:32,12/10/2021 16:07,,,,ABANDONO
160,LIMA,2020,7,LM200147401,RECONSIDERACION. - F,08/07/2020 19:55,11/10/2021 8:23,,,,ABANDONO
161,LIMA,2020,7,LM200147347,EVALUACIÓN - F,08/07/2020 18:49,28/02/2022 15:34,,,,ABANDONO
162,LIMA,2020,7,LM200147346,EVALUACIÓN - F,08/07/2020 18:48,28/02/2022 15:20,,,,ABANDONO
163,LIMA,2020,7,LM200147313,EVALUACIÓN - F,08/07/2020 18:02,28/02/2022 15:07,,,,ABANDONO
164,LIMA,2020,7,LM200146242,EVALUACIÓN - F,07/07/2020 13:24,12/10/2021 9:20,,,,ABANDONO
165,LIMA,2020,7,LM200146234,EVALUACIÓN - F,07/07/2020 13:15,12/10/2021 9:02,,,,ABANDONO
166,LIMA,2020,7,LM200146187,EVALUACIÓN - F,07/07/2020 12:35,11/10/2021 18:27,,,,ABANDONO
167,LIMA,2020,6,LM200141370,EVALUACIÓN - F,27/06/2020 4:40,12/10/2021 11:51,,,,ABANDONO
168,LIMA,2020,6,LM200141357,EVALUACIÓN - F,27/06/2020 1:11,12/10/2021 9:54,,,,ABANDONO
169,LIMA,2020,6,LM200141157,EVALUACIÓN - F,26/06/2020 18:44,21/02/2022 12:13,,,,ABANDONO
170,LIMA,2020,6,LM200140466,EVALUACIÓN - F,25/06/2020 16:29,11/10/2021 16:28,,,,ABANDONO
171,LIMA,2020,6,LM200135266,EVALUACIÓN - F,13/06/2020 10:32,11/10/2021 9:17,,,,ABANDONO
172,LIMA,2020,6,LM200130002,EVALUACIÓN - F,03/06/2020 13:19,11/10/2021 16:37,,,,ABANDONO
173,LIMA,2020,3,LM200104752,EVALUACIÓN - F,12/03/2020 16:06,24/09/2021 16:59,,,,ABANDONO
174,LIMA,2020,3,LM200088149,EVALUACIÓN - F,02/03/2020 9:03,28/04/2022 18:40,,,,ABANDONO
175,LIMA,2020,2,LM200084297,EVALUACIÓN - F,27/02/2020 15:06,28/04/2022 18:34,,,,ABANDONO
176,LIMA,2020,2,LM200079743,EVALUACIÓN - F,25/02/2020 14:11,07/10/2021 13:00,,,,ABANDONO
177,PIURA,2020,7,PU200007105,EVALUACIÓN - F,18/07/2020 16:09,08/03/2021 9:09,,,,ABANDONO
178,PIURA,2020,6,PU200006953,EVALUACIÓN - F,25/06/2020 23:50,16/03/2021 0:26,,,,ABANDONO
179,PIURA,2020,6,PU200006948,EVALUACIÓN - F,24/06/2020 22:50,16/03/2021 0:33,,,,ABANDONO
180,PIURA,2020,6,PU200006934,EVALUACIÓN - F,22/06/2020 15:57,16/03/2021 0:18,,,,ABANDONO
181,PIURA,2020,3,PU200005785,EVALUACIÓN - F,02/03/2020 10:23,02/12/2020 15:31,,,,ABANDONO
182,PTO MALDON.,2020,9,PA200000797,EVALUACIÓN - F,17/09/2020 21:14,18/03/2021 13:49,,,,ABANDONO
183,PTO MALDON.,2020,3,PA200000707,EVALUACIÓN - F,12/03/2020 9:58,10/12/2020 13:44,,,,ABANDONO
184,PTO MALDON.,2020,2,PA200000423,EVALUACIÓN - F,11/02/2020 11:04,30/12/2020 16:41,,,,ABANDONO
185,TACNA,2020,3,TC200005843,EVALUACIÓN - F,14/03/2020 8:38,15/03/2021 13:11,,,,ABANDONO
186,TACNA,2020,2,TC200004715,EVALUACIÓN - F,26/02/2020 9:01,16/03/2021 12:48,,,,ABANDONO
187,TARAPOTO,2020,10,TS200002442,EVALUACIÓN - F,02/10/2020 10:22,22/11/2022 12:36,,,,ABANDONO
188,TARAPOTO,2020,8,TS200002359,EVALUACIÓN - F,09/08/2020 21:10,17/02/2022 17:08,,,,ABANDONO
189,TARAPOTO,2020,8,TS200002350,EVALUACIÓN - F,01/08/2020 9:23,30/03/2022 16:51,,,,ABANDONO
190,TARAPOTO,2020,7,TS200002342,EVALUACIÓN - F,26/07/2020 11:55,30/03/2022 13:33,,,,ABANDONO
191,TARAPOTO,2020,7,TS200002334,EVALUACIÓN - F,21/07/2020 18:21,17/02/2022 17:47,,,,ABANDONO
192,TARAPOTO,2020,7,TS200002323,EVALUACIÓN - F,15/07/2020 11:23,03/02/2022 12:11,,,,ABANDONO
193,TARAPOTO,2020,6,TS200002266,RECONSIDERACION. - F,04/06/2020 10:33,29/10/2020 23:01,,,,ABANDONO
194,TRUJILLO,2020,12,TU200023387,EVALUACIÓN - F,29/12/2020 11:22,20/05/2021 15:38,,,,ABANDONO
195,TRUJILLO,2020,12,TU200023378,EVALUACIÓN - F,28/12/2020 22:10,20/05/2021 15:21,,,,ABANDONO
196,TRUJILLO,2020,12,TU200023262,EVALUACIÓN - F,28/12/2020 10:33,20/05/2021 15:30,,,,ABANDONO
197,TRUJILLO,2020,12,TU200023214,EVALUACIÓN - F,27/12/2020 9:09,20/05/2021 15:07,,,,ABANDONO
198,TRUJILLO,2020,12,TU200023180,EVALUACIÓN - F,23/12/2020 18:14,08/06/2021 13:21,,,,ABANDONO
199,TRUJILLO,2020,12,TU200022845,EVALUACIÓN - F,19/12/2020 8:23,19/05/2021 15:32,,,,ABANDONO
200,TRUJILLO,2020,12,TU200022596,RECONSIDERACION. - F,17/12/2020 11:38,19/05/2021 12:14,,,,ABANDONO
201,TRUJILLO,2020,12,TU200022305,EVALUACIÓN - F,15/12/2020 11:12,19/05/2021 11:46,,,,ABANDONO
202,TRUJILLO,2020,12,TU200022291,EVALUACIÓN - F,15/12/2020 10:16,02/06/2021 20:16,,,,ABANDONO
203,TRUJILLO,2020,12,TU200022222,RECONSIDERACION. - F,14/12/2020 17:25,19/05/2021 11:37,,,,ABANDONO
204,TRUJILLO,2020,12,TU200022121,EVALUACIÓN - F,11/12/2020 19:29,29/04/2021 13:48,,,,ABANDONO
205,TRUJILLO,2020,12,TU200022025,EVALUACIÓN - F,11/12/2020 10:11,29/04/2021 13:54,,,,ABANDONO
206,TRUJILLO,2020,12,TU200021935,EVALUACIÓN - F,10/12/2020 15:08,23/04/2021 11:22,,,,ABANDONO
207,TRUJILLO,2020,12,TU200021917,EVALUACIÓN - F,10/12/2020 13:48,29/04/2021 14:05,,,,ABANDONO
208,TRUJILLO,2020,12,TU200021842,RECONSIDERACION. - F,09/12/2020 20:23,29/04/2021 13:33,,,,ABANDONO
209,TRUJILLO,2020,12,TU200021817,EVALUACIÓN - F,09/12/2020 17:43,02/06/2021 19:41,,,,ABANDONO
210,TRUJILLO,2020,12,TU200021756,EVALUACIÓN - F,09/12/2020 12:59,29/04/2021 13:39,,,,ABANDONO
211,TRUJILLO,2020,12,TU200021723,EVALUACIÓN - F,09/12/2020 9:22,29/04/2021 13:43,,,,ABANDONO
