ReportTitle,Textbox2
REPORTE TRAMITE - CAMBIO DE CALIDAD MIGRATORIA,Fecha Consulta: 05/12/2024 10:37

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
22,AREQUIPA,2020,11,AQ200016867,RECONSIDERACION. - F,06/11/2020 12:31,06/02/2021 19:37,,,,ABANDONO
23,AREQUIPA,2020,11,AQ200016751,EVALUACIÓN - F,04/11/2020 14:19,25/06/2021 17:24,,,,ABANDONO
24,AREQUIPA,2020,11,AQ200016616,EVALUACIÓN - F,02/11/2020 10:59,31/05/2021 17:54,,,,ABANDONO
25,AREQUIPA,2020,10,AQ200016572,EVALUACIÓN - F,29/10/2020 19:38,16/02/2021 20:16,,,,ABANDONO
26,AREQUIPA,2020,10,AQ200016569,EVALUACIÓN - F,29/10/2020 14:53,16/02/2021 19:48,,,,ABANDONO
27,AREQUIPA,2020,10,AQ200016557,EVALUACIÓN - F,29/10/2020 9:49,28/05/2021 18:59,,,,ABANDONO
28,AREQUIPA,2020,10,AQ200016514,EVALUACIÓN - F,27/10/2020 14:19,16/02/2021 18:57,,,,ABANDONO
29,AREQUIPA,2020,10,AQ200016489,RECONSIDERACION. - F,26/10/2020 18:02,16/02/2021 18:35,,,,ABANDONO
30,AREQUIPA,2020,10,AQ200016447,EVALUACIÓN - F,24/10/2020 10:45,16/02/2021 17:21,,,,ABANDONO
31,AREQUIPA,2020,10,AQ200016439,EVALUACIÓN - F,23/10/2020 20:22,30/04/2021 17:43,,,,ABANDONO
32,AREQUIPA,2020,10,AQ200016433,EVALUACIÓN - F,23/10/2020 15:20,19/04/2021 21:44,,,,ABANDONO
33,AREQUIPA,2020,10,AQ200016432,EVALUACIÓN - F,23/10/2020 12:27,30/04/2021 16:47,,,,ABANDONO
34,AREQUIPA,2020,10,AQ200016412,EVALUACIÓN - F,22/10/2020 17:26,27/05/2021 22:48,,,,ABANDONO
35,AREQUIPA,2020,10,AQ200016399,EVALUACIÓN - F,22/10/2020 9:18,30/03/2021 20:02,,,,ABANDONO
36,AREQUIPA,2020,10,AQ200016364,RECONSIDERACION. - F,20/10/2020 15:31,16/02/2021 17:10,,,,ABANDONO
37,AREQUIPA,2020,10,AQ200016258,EVALUACIÓN - F,13/10/2020 15:46,31/03/2021 23:51,,,,ABANDONO
38,AREQUIPA,2020,10,AQ200016244,EVALUACIÓN - F,13/10/2020 9:04,17/07/2021 20:53,,,,ABANDONO
39,AREQUIPA,2020,10,AQ200016211,EVALUACIÓN - F,10/10/2020 16:13,17/02/2021 12:27,,,,ABANDONO
40,AREQUIPA,2020,10,AQ200016181,EVALUACIÓN - F,09/10/2020 11:46,27/05/2021 11:32,,,,ABANDONO
41,AREQUIPA,2020,10,AQ200016145,EVALUACIÓN - F,07/10/2020 11:08,18/06/2021 23:21,,,,ABANDONO
42,AREQUIPA,2020,10,AQ200016087,EVALUACIÓN - F,04/10/2020 9:16,01/09/2021 11:57,,,,ABANDONO
43,AREQUIPA,2020,10,AQ200016081,EVALUACIÓN - F,03/10/2020 12:38,11/06/2021 17:00,,,,ABANDONO
44,AREQUIPA,2020,9,AQ200016028,EVALUACIÓN - F,30/09/2020 19:49,01/09/2021 11:37,,,,ABANDONO
45,AREQUIPA,2020,9,AQ200016017,EVALUACIÓN - F,30/09/2020 12:09,31/08/2021 19:51,,,,ABANDONO
46,AREQUIPA,2020,9,AQ200015988,EVALUACIÓN - F,29/09/2020 9:34,10/05/2021 21:17,,,,ABANDONO
47,AREQUIPA,2020,9,AQ200015976,EVALUACIÓN - F,28/09/2020 13:27,06/02/2021 19:08,,,,ABANDONO
48,AREQUIPA,2020,9,AQ200015900,EVALUACIÓN - F,23/09/2020 11:40,11/06/2021 14:09,,,,ABANDONO
49,AREQUIPA,2020,9,AQ200015887,EVALUACIÓN - F,22/09/2020 22:48,31/08/2021 19:21,,,,ABANDONO
50,AREQUIPA,2020,9,AQ200015876,EVALUACIÓN - F,22/09/2020 12:26,06/02/2021 18:51,,,,ABANDONO
51,AREQUIPA,2020,9,AQ200015828,RECONSIDERACION. - F,19/09/2020 15:12,10/05/2021 20:50,,,,ABANDONO
52,AREQUIPA,2020,9,AQ200015819,EVALUACIÓN - F,18/09/2020 17:39,31/08/2021 19:00,,,,ABANDONO
53,AREQUIPA,2020,9,AQ200015815,EVALUACIÓN - F,18/09/2020 12:27,25/05/2021 16:24,,,,ABANDONO
54,AREQUIPA,2020,9,AQ200015781,EVALUACIÓN - F,16/09/2020 22:00,31/08/2021 18:25,,,,ABANDONO
55,AREQUIPA,2020,9,AQ200015648,EVALUACIÓN - F,08/09/2020 16:19,09/06/2021 0:17,,,,ABANDONO
56,AREQUIPA,2020,9,AQ200015623,EVALUACIÓN - F,07/09/2020 16:46,07/09/2021 21:08,,,,ABANDONO
57,AREQUIPA,2020,8,AQ200015508,EVALUACIÓN - F,27/08/2020 15:19,19/04/2021 20:55,,,,ABANDONO
58,AREQUIPA,2020,8,AQ200015459,EVALUACIÓN - F,23/08/2020 17:55,19/04/2021 20:23,,,,ABANDONO
59,AREQUIPA,2020,8,AQ200015436,EVALUACIÓN - F,20/08/2020 18:39,06/02/2021 18:25,,,,ABANDONO
60,AREQUIPA,2020,8,AQ200015382,EVALUACIÓN - F,16/08/2020 14:23,19/04/2021 19:32,,,,ABANDONO
61,AREQUIPA,2020,7,AQ200015153,EVALUACIÓN - F,23/07/2020 12:30,01/03/2021 10:29,,,,ABANDONO
62,AREQUIPA,2020,7,AQ200015152,EVALUACIÓN - F,23/07/2020 12:11,04/05/2021 23:04,,,,ABANDONO
63,AREQUIPA,2020,7,AQ200015140,EVALUACIÓN - F,22/07/2020 13:36,02/06/2021 23:31,,,,ABANDONO
64,AREQUIPA,2020,7,AQ200015135,EVALUACIÓN - F,22/07/2020 10:21,01/03/2021 10:58,,,,ABANDONO
65,AREQUIPA,2020,7,AQ200015118,EVALUACIÓN - F,20/07/2020 23:34,01/03/2021 10:24,,,,ABANDONO
66,AREQUIPA,2020,7,AQ200015060,RECONSIDERACION. - F,15/07/2020 9:45,19/04/2021 20:11,,,,ABANDONO
67,AREQUIPA,2020,7,AQ200015043,EVALUACIÓN - F,13/07/2020 16:20,21/05/2021 20:58,,,,ABANDONO
68,AREQUIPA,2020,7,AQ200015038,EVALUACIÓN - F,13/07/2020 13:09,02/06/2021 21:07,,,,ABANDONO
69,AREQUIPA,2020,7,AQ200014983,EVALUACIÓN - F,07/07/2020 11:21,02/06/2021 18:48,,,,ABANDONO
70,AREQUIPA,2020,7,AQ200014956,EVALUACIÓN - F,03/07/2020 14:04,14/04/2021 23:05,,,,ABANDONO
71,AREQUIPA,2020,6,AQ200014893,EVALUACIÓN - F,25/06/2020 20:26,31/08/2021 17:55,,,,ABANDONO
72,AREQUIPA,2020,6,AQ200014882,RECONSIDERACION. - F,24/06/2020 17:22,16/02/2021 0:44,,,,ABANDONO
73,AREQUIPA,2020,6,AQ200014880,RECONSIDERACION. - F,24/06/2020 17:12,01/03/2021 10:53,,,,ABANDONO
74,AREQUIPA,2020,6,AQ200014876,EVALUACIÓN - F,24/06/2020 12:22,01/03/2021 10:47,,,,ABANDONO
75,AREQUIPA,2020,6,AQ200014853,RECONSIDERACION. - F,22/06/2020 20:35,09/02/2021 6:39,,,,ABANDONO
76,AREQUIPA,2020,6,AQ200014843,EVALUACIÓN - F,22/06/2020 10:15,09/02/2021 5:51,,,,ABANDONO
77,AREQUIPA,2020,6,AQ200014834,EVALUACIÓN - F,21/06/2020 11:31,22/01/2021 6:26,,,,ABANDONO
78,AREQUIPA,2020,6,AQ200014789,EVALUACIÓN - F,17/06/2020 9:55,21/01/2021 3:04,,,,ABANDONO
79,AREQUIPA,2020,6,AQ200014783,EVALUACIÓN - F,16/06/2020 14:28,01/03/2021 10:16,,,,ABANDONO
80,AREQUIPA,2020,6,AQ200014779,EVALUACIÓN - F,16/06/2020 12:17,21/01/2021 2:28,,,,ABANDONO
81,AREQUIPA,2020,6,AQ200014776,RECONSIDERACION. - F,16/06/2020 10:52,21/01/2021 1:53,,,,ABANDONO
82,AREQUIPA,2020,6,AQ200014761,EVALUACIÓN - F,15/06/2020 15:31,01/03/2021 10:06,,,,ABANDONO
83,AREQUIPA,2020,6,AQ200014759,RECONSIDERACION. - F,15/06/2020 14:07,21/01/2021 1:20,,,,ABANDONO
84,AREQUIPA,2020,6,AQ200014709,EVALUACIÓN - F,11/06/2020 14:40,01/03/2021 10:02,,,,ABANDONO
85,AREQUIPA,2020,6,AQ200014701,EVALUACIÓN - F,11/06/2020 9:44,21/01/2021 0:46,,,,ABANDONO
86,AREQUIPA,2020,6,AQ200014696,EVALUACIÓN - F,10/06/2020 19:38,21/01/2021 0:08,,,,ABANDONO
87,AREQUIPA,2020,6,AQ200014695,EVALUACIÓN - F,10/06/2020 19:13,01/03/2021 10:38,,,,ABANDONO
88,AREQUIPA,2020,6,AQ200014694,EVALUACIÓN - F,10/06/2020 17:52,20/01/2021 23:34,,,,ABANDONO
89,AREQUIPA,2020,6,AQ200014663,EVALUACIÓN - F,09/06/2020 14:59,01/03/2021 10:34,,,,ABANDONO
90,AREQUIPA,2020,6,AQ200014655,EVALUACIÓN - F,09/06/2020 9:30,20/01/2021 6:33,,,,ABANDONO
91,AREQUIPA,2020,6,AQ200014642,EVALUACIÓN - F,08/06/2020 12:00,01/03/2021 9:56,,,,ABANDONO
92,AREQUIPA,2020,6,AQ200014624,EVALUACIÓN - F,06/06/2020 17:15,19/02/2021 15:44,,,,ABANDONO
93,AREQUIPA,2020,3,AQ200014474,EVALUACIÓN - F,13/03/2020 15:47,14/05/2021 18:16,,,,ABANDONO
94,AREQUIPA,2020,3,AQ200014457,EVALUACIÓN - F,13/03/2020 15:07,14/05/2021 18:37,,,,ABANDONO
95,AREQUIPA,2020,3,AQ200014420,EVALUACIÓN - F,13/03/2020 13:24,31/12/2020 21:17,,,,ABANDONO
96,AREQUIPA,2020,3,AQ200014404,EVALUACIÓN - F,13/03/2020 12:35,19/11/2020 18:28,,,,ABANDONO
97,AREQUIPA,2020,3,AQ200014360,EVALUACIÓN - F,13/03/2020 10:49,31/12/2020 20:28,,,,ABANDONO
98,AREQUIPA,2020,3,AQ200014356,EVALUACIÓN - F,13/03/2020 10:40,31/12/2020 20:16,,,,ABANDONO
99,AREQUIPA,2020,3,AQ200014351,EVALUACIÓN - F,13/03/2020 10:22,31/12/2020 20:07,,,,ABANDONO
100,AREQUIPA,2020,3,AQ200014342,EVALUACIÓN - F,13/03/2020 10:02,31/12/2020 20:38,,,,ABANDONO
101,AREQUIPA,2020,3,AQ200014337,EVALUACIÓN - F,13/03/2020 9:49,31/12/2020 19:56,,,,ABANDONO
102,AREQUIPA,2020,3,AQ200014308,EVALUACIÓN - F,13/03/2020 8:30,31/12/2020 19:40,,,,ABANDONO
103,AREQUIPA,2020,3,AQ200014236,EVALUACIÓN - F,12/03/2020 12:10,17/12/2020 10:29,,,,ABANDONO
104,AREQUIPA,2020,3,AQ200014234,EVALUACIÓN - F,12/03/2020 12:06,17/12/2020 10:56,,,,ABANDONO
105,AREQUIPA,2020,3,AQ200014231,EVALUACIÓN - F,12/03/2020 11:57,17/12/2020 9:45,,,,ABANDONO
106,AREQUIPA,2020,3,AQ200014225,EVALUACIÓN - F,12/03/2020 11:49,17/12/2020 9:24,,,,ABANDONO
107,AREQUIPA,2020,3,AQ200014196,EVALUACIÓN - F,12/03/2020 10:50,17/12/2020 11:08,,,,ABANDONO
108,AREQUIPA,2020,3,AQ200014195,EVALUACIÓN - F,12/03/2020 10:50,17/12/2020 10:42,,,,ABANDONO
109,AREQUIPA,2020,3,AQ200014193,EVALUACIÓN - F,12/03/2020 10:36,17/12/2020 10:01,,,,ABANDONO
110,AREQUIPA,2020,3,AQ200014189,EVALUACIÓN - F,12/03/2020 10:26,17/12/2020 10:12,,,,ABANDONO
111,AREQUIPA,2020,3,AQ200014178,EVALUACIÓN - F,12/03/2020 9:55,15/12/2020 22:52,,,,ABANDONO
112,AREQUIPA,2020,3,AQ200014150,EVALUACIÓN - F,12/03/2020 8:57,15/12/2020 22:41,,,,ABANDONO
113,AREQUIPA,2020,3,AQ200014148,EVALUACIÓN - F,12/03/2020 8:41,15/12/2020 23:07,,,,ABANDONO
114,AREQUIPA,2020,3,AQ200014145,EVALUACIÓN - F,12/03/2020 8:33,15/12/2020 22:28,,,,ABANDONO
115,AREQUIPA,2020,3,AQ200014078,EVALUACIÓN - F,11/03/2020 12:44,17/12/2020 8:51,,,,ABANDONO
116,AREQUIPA,2020,3,AQ200014075,EVALUACIÓN - F,11/03/2020 12:28,17/12/2020 9:10,,,,ABANDONO
117,AREQUIPA,2020,3,AQ200014071,EVALUACIÓN - F,11/03/2020 12:20,16/12/2020 22:32,,,,ABANDONO
118,AREQUIPA,2020,3,AQ200014056,EVALUACIÓN - F,11/03/2020 11:56,16/12/2020 22:54,,,,ABANDONO
119,AREQUIPA,2020,3,AQ200014053,EVALUACIÓN - F,11/03/2020 11:48,16/12/2020 22:43,,,,ABANDONO
120,AREQUIPA,2020,3,AQ200013992,EVALUACIÓN - F,11/03/2020 10:20,04/01/2021 17:03,,,,ABANDONO
121,AREQUIPA,2020,3,AQ200013975,EVALUACIÓN - F,11/03/2020 9:50,04/01/2021 17:08,,,,ABANDONO
122,AREQUIPA,2020,3,AQ200013943,EVALUACIÓN - F,11/03/2020 8:57,04/01/2021 16:52,,,,ABANDONO
123,AREQUIPA,2020,3,AQ200013939,EVALUACIÓN - F,11/03/2020 8:42,04/01/2021 16:40,,,,ABANDONO
124,AREQUIPA,2020,3,AQ200013935,EVALUACIÓN - F,11/03/2020 8:30,04/01/2021 16:33,,,,ABANDONO
125,AREQUIPA,2020,3,AQ200013933,EVALUACIÓN - F,11/03/2020 8:21,04/01/2021 16:37,,,,ABANDONO
126,AREQUIPA,2020,3,AQ200013693,EVALUACIÓN - F,09/03/2020 13:27,14/12/2020 20:43,,,,ABANDONO
127,AREQUIPA,2020,3,AQ200013628,EVALUACIÓN - F,09/03/2020 11:15,15/12/2020 21:49,,,,ABANDONO
128,AREQUIPA,2020,3,AQ200013623,EVALUACIÓN - F,09/03/2020 11:06,15/12/2020 22:01,,,,ABANDONO
129,AREQUIPA,2020,3,AQ200013622,EVALUACIÓN - F,09/03/2020 10:57,15/12/2020 22:14,,,,ABANDONO
130,AREQUIPA,2020,3,AQ200013621,EVALUACIÓN - F,09/03/2020 10:56,03/02/2021 12:43,,,,ABANDONO
131,AREQUIPA,2020,3,AQ200013617,EVALUACIÓN - F,09/03/2020 10:46,04/01/2021 14:13,,,,ABANDONO
132,AREQUIPA,2020,3,AQ200013588,EVALUACIÓN - F,09/03/2020 10:03,04/01/2021 16:28,,,,ABANDONO
133,AREQUIPA,2020,3,AQ200013569,EVALUACIÓN - F,09/03/2020 9:36,04/01/2021 14:23,,,,ABANDONO
134,AREQUIPA,2020,3,AQ200013561,EVALUACIÓN - F,09/03/2020 9:22,04/01/2021 14:18,,,,ABANDONO
135,AREQUIPA,2020,3,AQ200013554,EVALUACIÓN - F,09/03/2020 9:07,04/01/2021 14:05,,,,ABANDONO
136,AREQUIPA,2020,3,AQ200013207,EVALUACIÓN - F,06/03/2020 10:22,16/12/2020 11:01,,,,ABANDONO
137,AREQUIPA,2020,3,AQ200013158,EVALUACIÓN - F,06/03/2020 8:50,16/12/2020 21:54,,,,ABANDONO
138,AREQUIPA,2020,3,AQ200013152,EVALUACIÓN - F,06/03/2020 8:40,16/12/2020 21:41,,,,ABANDONO
139,AREQUIPA,2020,3,AQ200013147,EVALUACIÓN - F,06/03/2020 8:30,16/12/2020 21:29,,,,ABANDONO
140,AREQUIPA,2020,3,AQ200013143,EVALUACIÓN - F,06/03/2020 8:20,16/12/2020 22:06,,,,ABANDONO
141,AREQUIPA,2020,3,AQ200013136,EVALUACIÓN - F,05/03/2020 16:40,16/12/2020 22:20,,,,ABANDONO
142,AREQUIPA,2020,3,AQ200013122,EVALUACIÓN - F,05/03/2020 15:33,14/12/2020 17:59,,,,ABANDONO
143,AREQUIPA,2020,3,AQ200013002,EVALUACIÓN - F,05/03/2020 10:10,14/12/2020 18:46,,,,ABANDONO
144,AREQUIPA,2020,3,AQ200012910,EVALUACIÓN - F,04/03/2020 18:01,16/12/2020 15:59,,,,ABANDONO
145,AREQUIPA,2020,3,AQ200012872,EVALUACIÓN - F,04/03/2020 15:04,16/12/2020 12:13,,,,ABANDONO
146,AREQUIPA,2020,3,AQ200012847,EVALUACIÓN - F,04/03/2020 13:30,16/12/2020 12:37,,,,ABANDONO
147,AREQUIPA,2020,2,AQ200010829,EVALUACIÓN - F,24/02/2020 10:27,16/12/2020 17:18,,,,ABANDONO
148,AREQUIPA,2020,2,AQ200009797,EVALUACIÓN - F,18/02/2020 17:33,16/12/2020 18:36,,,,ABANDONO
149,AREQUIPA,2020,2,AQ200009444,EVALUACIÓN - F,17/02/2020 10:00,04/02/2021 18:29,,,,ABANDONO
150,AREQUIPA,2020,2,AQ200009319,EVALUACIÓN - F,15/02/2020 11:39,16/12/2020 11:42,,,,ABANDONO
151,AREQUIPA,2020,2,AQ200009030,EVALUACIÓN - F,14/02/2020 10:17,11/10/2021 16:47,,,,ABANDONO
152,AREQUIPA,2020,2,AQ200009027,EVALUACIÓN - F,14/02/2020 10:09,14/12/2020 19:49,,,,ABANDONO
153,AREQUIPA,2020,2,AQ200008303,EVALUACIÓN - F,11/02/2020 13:17,14/12/2020 20:20,,,,ABANDONO
154,AREQUIPA,2020,2,AQ200007583,EVALUACIÓN - F,06/02/2020 22:08,16/12/2020 10:23,,,,ABANDONO
155,AREQUIPA,2020,1,AQ200004358,EVALUACIÓN - F,23/01/2020 12:52,14/12/2020 19:12,,,,ABANDONO
156,CHICLAYO,2020,12,CY200012793,EVALUACIÓN - F,07/12/2020 21:58,06/04/2021 14:47,,,,ABANDONO
157,CHICLAYO,2020,11,CY200012244,EVALUACIÓN - F,26/11/2020 12:31,23/02/2021 15:37,,,,ABANDONO
158,CHICLAYO,2020,11,CY200012231,EVALUACIÓN - F,26/11/2020 11:06,23/02/2021 15:15,,,,ABANDONO
159,CHICLAYO,2020,11,CY200012170,EVALUACIÓN - F,25/11/2020 8:34,23/02/2021 14:53,,,,ABANDONO
160,CHICLAYO,2020,11,CY200011997,EVALUACIÓN - F,20/11/2020 10:48,23/02/2021 14:41,,,,ABANDONO
161,CHICLAYO,2020,11,CY200011996,EVALUACIÓN - F,19/11/2020 21:40,23/02/2021 14:34,,,,ABANDONO
162,CHICLAYO,2020,11,CY200011945,RECONSIDERACION. - F,19/11/2020 2:54,23/02/2021 14:27,,,,ABANDONO
163,CHICLAYO,2020,11,CY200011820,EVALUACIÓN - F,16/11/2020 15:40,22/02/2021 15:52,,,,ABANDONO
164,CHICLAYO,2020,11,CY200011602,EVALUACIÓN - F,10/11/2020 22:01,22/02/2021 14:56,,,,ABANDONO
165,CHICLAYO,2020,11,CY200011514,EVALUACIÓN - F,09/11/2020 14:45,22/02/2021 14:38,,,,ABANDONO
166,CHICLAYO,2020,11,CY200011435,EVALUACIÓN - F,06/11/2020 11:18,22/02/2021 14:31,,,,ABANDONO
167,CHICLAYO,2020,11,CY200011370,EVALUACIÓN - F,04/11/2020 19:56,19/02/2021 16:35,,,,ABANDONO
168,CHICLAYO,2020,11,CY200011308,EVALUACIÓN - F,03/11/2020 18:37,19/02/2021 16:24,,,,ABANDONO
169,CHICLAYO,2020,11,CY200011304,EVALUACIÓN - F,03/11/2020 17:42,19/02/2021 16:11,,,,ABANDONO
170,CHICLAYO,2020,10,CY200011010,EVALUACIÓN - F,28/10/2020 0:39,19/02/2021 15:04,,,,ABANDONO
171,CHICLAYO,2020,10,CY200010855,EVALUACIÓN - F,24/10/2020 0:07,18/02/2021 17:00,,,,ABANDONO
172,CHICLAYO,2020,10,CY200010043,EVALUACIÓN - F,03/10/2020 8:06,04/11/2021 13:05,,,,ABANDONO
173,CHICLAYO,2020,9,CY200009408,EVALUACIÓN - F,15/09/2020 19:25,04/11/2021 12:16,,,,ABANDONO
174,CHICLAYO,2020,2,CY200005286,EVALUACIÓN - F,13/02/2020 11:50,27/10/2021 11:02,,,,ABANDONO
175,CHICLAYO,2020,2,CY200004609,EVALUACIÓN - F,07/02/2020 11:55,27/10/2021 10:33,,,,ABANDONO
176,CHICLAYO,2020,2,CY200004380,EVALUACIÓN - F,06/02/2020 8:55,15/03/2021 1:41,,,,ABANDONO
177,CHICLAYO,2020,1,CY200003082,EVALUACIÓN - F,27/01/2020 15:13,15/03/2021 0:55,,,,ABANDONO
178,CHICLAYO,2020,1,CY200003023,EVALUACIÓN - F,27/01/2020 11:06,27/10/2021 9:50,,,,ABANDONO
179,CHICLAYO,2020,1,CY200002694,EVALUACIÓN - F,24/01/2020 9:01,27/10/2021 9:26,,,,ABANDONO
180,CHICLAYO,2020,1,CY200001908,EVALUACIÓN - F,17/01/2020 10:54,15/03/2021 1:47,,,,ABANDONO
181,CHICLAYO,2020,1,CY200001154,EVALUACIÓN - F,10/01/2020 15:52,15/03/2021 1:38,,,,ABANDONO
182,CHICLAYO,2020,1,CY200000498,EVALUACIÓN - F,06/01/2020 15:30,15/03/2021 1:44,,,,ABANDONO
183,CHICLAYO,2020,1,CY200000228,EVALUACIÓN - F,03/01/2020 14:18,27/10/2021 8:40,,,,ABANDONO
184,CHIMBOTE,2020,12,CM200006425,EVALUACIÓN - F,30/12/2020 19:41,04/11/2021 12:21,,,,ABANDONO
185,CHIMBOTE,2020,12,CM200006180,EVALUACIÓN - F,14/12/2020 13:12,04/11/2021 12:14,,,,ABANDONO
186,CHIMBOTE,2020,12,CM200006153,EVALUACIÓN - F,10/12/2020 14:39,04/11/2021 12:09,,,,ABANDONO
187,CHIMBOTE,2020,11,CM200005991,EVALUACIÓN - F,12/11/2020 15:39,04/11/2021 11:59,,,,ABANDONO
188,CHIMBOTE,2020,10,CM200005917,EVALUACIÓN - F,29/10/2020 12:58,03/11/2021 17:46,,,,ABANDONO
189,CHIMBOTE,2020,10,CM200005916,EVALUACIÓN - F,29/10/2020 12:22,03/11/2021 17:39,,,,ABANDONO
190,CHIMBOTE,2020,10,CM200005908,EVALUACIÓN - F,27/10/2020 18:40,03/11/2021 17:29,,,,ABANDONO
191,CHIMBOTE,2020,10,CM200005849,EVALUACIÓN - F,15/10/2020 20:42,03/11/2021 17:06,,,,ABANDONO
192,CHIMBOTE,2020,10,CM200005825,EVALUACIÓN - F,13/10/2020 11:44,03/11/2021 16:58,,,,ABANDONO
193,CHIMBOTE,2020,8,CM200005665,EVALUACIÓN - F,31/08/2020 20:14,03/11/2021 16:43,,,,ABANDONO
194,CHIMBOTE,2020,8,CM200005637,EVALUACIÓN - F,25/08/2020 10:35,03/11/2021 16:37,,,,ABANDONO
195,CHIMBOTE,2020,8,CM200005626,EVALUACIÓN - F,21/08/2020 21:02,02/11/2021 21:34,,,,ABANDONO
196,CHIMBOTE,2020,8,CM200005622,EVALUACIÓN - F,20/08/2020 21:22,01/10/2021 9:59,,,,ABANDONO
197,CHIMBOTE,2020,8,CM200005578,EVALUACIÓN - F,10/08/2020 21:04,01/10/2021 9:47,,,,ABANDONO
198,CHIMBOTE,2020,7,CM200005489,EVALUACIÓN - F,14/07/2020 12:59,15/09/2021 16:38,,,,ABANDONO
199,CHIMBOTE,2020,7,CM200005464,EVALUACIÓN - F,07/07/2020 13:09,15/09/2021 16:45,,,,ABANDONO
200,CHIMBOTE,2020,7,CM200005456,EVALUACIÓN - F,04/07/2020 11:19,15/09/2021 16:41,,,,ABANDONO
201,CHIMBOTE,2020,6,CM200005435,EVALUACIÓN - F,27/06/2020 18:28,15/09/2021 16:00,,,,ABANDONO
202,CHIMBOTE,2020,6,CM200005417,EVALUACIÓN - F,22/06/2020 9:56,15/09/2021 15:55,,,,ABANDONO
203,CHIMBOTE,2020,6,CM200005406,EVALUACIÓN - F,17/06/2020 17:40,14/09/2021 19:48,,,,ABANDONO
204,CHIMBOTE,2020,2,CM200004389,EVALUACIÓN - F,26/02/2020 9:39,03/03/2021 8:52,,,,ABANDONO
205,CHIMBOTE,2020,2,CM200003972,EVALUACIÓN - F,19/02/2020 13:18,02/03/2021 16:35,,,,ABANDONO
206,CHIMBOTE,2020,2,CM200002730,EVALUACIÓN - F,04/02/2020 15:49,03/03/2021 8:44,,,,ABANDONO
207,CHIMBOTE,2020,1,CM200001672,EVALUACIÓN - F,22/01/2020 13:49,02/03/2021 17:03,,,,ABANDONO
