ReportTitle,Textbox2
REPORTE TRAMITE - CAMBIO DE CALIDAD MIGRATORIA,Fecha Consulta: 04/12/2024 17:27

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
199,MIRAFLORES,2019,2,MR190028717,EVALUACIÓN - F,19/02/2019 9:58,23/04/2019 18:33,,,,DESISTIDO
200,MIRAFLORES,2019,2,MR190028482,EVALUACIÓN - F,18/02/2019 17:47,16/03/2019 13:20,,,,DESISTIDO
201,MIRAFLORES,2019,2,MR190028141,EVALUACIÓN - F,18/02/2019 12:28,10/05/2019 17:26,,,,DESISTIDO
202,MIRAFLORES,2019,2,MR190024528,EVALUACIÓN - F,12/02/2019 13:00,12/07/2019 16:42,,,,DESISTIDO
203,MIRAFLORES,2019,2,MR190023178,EVALUACIÓN - F,09/02/2019 11:12,12/04/2019 9:46,,,,DESISTIDO
204,MIRAFLORES,2019,2,MR190018543,EVALUACIÓN - F,01/02/2019 17:35,08/03/2019 16:17,,,,DESISTIDO
205,MIRAFLORES,2019,1,MR190016599,EVALUACIÓN - F,29/01/2019 19:16,21/11/2019 14:41,,,,DESISTIDO
206,MIRAFLORES,2019,1,MR190016586,EVALUACIÓN - F,29/01/2019 19:05,08/03/2019 12:18,,,,DESISTIDO
207,MIRAFLORES,2019,1,MR190012199,EVALUACIÓN - F,22/01/2019 16:20,01/07/2019 10:50,,,,DESISTIDO
208,MIRAFLORES,2019,1,MR190012147,EVALUACIÓN - F,22/01/2019 15:25,01/07/2019 10:42,,,,DESISTIDO
209,MIRAFLORES,2019,1,MR190010233,EVALUACIÓN - F,18/01/2019 16:19,03/06/2019 15:53,,,,DESISTIDO
210,MIRAFLORES,2019,1,MR190010202,EVALUACIÓN - F,18/01/2019 15:47,23/03/2019 12:21,,,,DESISTIDO
211,MIRAFLORES,2019,1,MR190010190,EVALUACIÓN - F,18/01/2019 15:37,23/03/2019 12:46,,,,DESISTIDO
212,MIRAFLORES,2019,1,MR190010176,EVALUACIÓN - F,18/01/2019 15:25,23/03/2019 12:22,,,,DESISTIDO
213,MIRAFLORES,2019,1,MR190006286,EVALUACIÓN - F,12/01/2019 9:05,25/02/2019 15:21,,,,DESISTIDO
214,MIRAFLORES,2019,1,MR190005704,EVALUACIÓN - F,11/01/2019 11:29,14/03/2019 9:05,,,,DESISTIDO
215,MIRAFLORES,2019,1,MR190004594,EVALUACIÓN - F,09/01/2019 16:49,06/02/2019 18:15,,,,DESISTIDO
216,MIRAFLORES,2019,1,MR190004332,EVALUACIÓN - F,09/01/2019 11:57,06/02/2019 18:33,,,,DESISTIDO
217,MIRAFLORES,2019,1,MR190004326,EVALUACIÓN - F,09/01/2019 11:53,06/02/2019 18:17,,,,DESISTIDO
218,MIRAFLORES,2019,1,MR190004324,EVALUACIÓN - F,09/01/2019 11:49,06/02/2019 18:34,,,,DESISTIDO
219,PIURA,2019,12,PU190022987,EVALUACIÓN - F,13/12/2019 14:09,18/02/2020 16:20,,,,DESISTIDO
220,PIURA,2019,10,PU190017905,RECONSIDERACION. - F,03/10/2019 10:17,14/10/2022 15:00,,,,DESISTIDO
221,PIURA,2019,7,PU190013367,EVALUACIÓN - F,22/07/2019 10:59,30/09/2019 19:49,,,,DESISTIDO
222,PIURA,2019,6,PU190010674,EVALUACIÓN - F,11/06/2019 15:10,28/10/2019 17:00,,,,DESISTIDO
223,PTO MALDON.,2019,10,PA190001976,EVALUACIÓN - F,18/10/2019 15:22,21/11/2019 13:26,,,,DESISTIDO
224,PTO MALDON.,2019,10,PA190001975,EVALUACIÓN - F,18/10/2019 15:11,21/11/2019 13:10,,,,DESISTIDO
225,PTO MALDON.,2019,10,PA190001948,EVALUACIÓN - F,16/10/2019 9:19,22/11/2019 11:55,,,,DESISTIDO
226,PTO MALDON.,2019,10,PA190001946,EVALUACIÓN - F,15/10/2019 15:09,20/11/2019 13:29,,,,DESISTIDO
227,PUCALLPA,2019,11,PC190007424,EVALUACIÓN - F,28/11/2019 10:26,27/12/2019 16:01,,,,DESISTIDO
228,PUCALLPA,2019,11,PC190006721,EVALUACIÓN - F,08/11/2019 8:22,31/12/2019 9:56,,,,DESISTIDO
229,PUCALLPA,2019,10,PC190006510,EVALUACIÓN - F,30/10/2019 16:07,13/12/2019 9:42,,,,DESISTIDO
230,PUCALLPA,2019,8,PC190004694,EVALUACIÓN - F,05/08/2019 14:25,13/12/2019 8:11,,,,DESISTIDO
231,PUCALLPA,2019,7,PC190004467,EVALUACIÓN - F,24/07/2019 13:39,08/08/2019 18:09,,,,DESISTIDO
232,PUCALLPA,2019,7,PC190004460,EVALUACIÓN - F,24/07/2019 12:29,28/09/2019 8:31,,,,DESISTIDO
233,PUCALLPA,2019,7,PC190004459,EVALUACIÓN - F,24/07/2019 12:04,27/09/2019 20:17,,,,DESISTIDO
234,PUCALLPA,2019,6,PC190003525,EVALUACIÓN - F,13/06/2019 9:07,07/08/2019 10:36,,,,DESISTIDO
235,PUCALLPA,2019,5,PC190003291,EVALUACIÓN - F,31/05/2019 12:53,04/07/2019 12:28,,,,DESISTIDO
236,PUCALLPA,2019,5,PC190003222,EVALUACIÓN - F,28/05/2019 8:57,15/07/2019 14:28,,,,DESISTIDO
237,PUCALLPA,2019,5,PC190003164,EVALUACIÓN - F,24/05/2019 15:35,15/07/2019 11:17,,,,DESISTIDO
238,PUCALLPA,2019,5,PC190003082,EVALUACIÓN - F,21/05/2019 15:16,15/07/2019 10:01,,,,DESISTIDO
239,PUCALLPA,2019,5,PC190003015,EVALUACIÓN - F,17/05/2019 12:58,21/05/2019 9:17,,,,DESISTIDO
240,PUCALLPA,2019,4,PC190002484,EVALUACIÓN - F,17/04/2019 9:06,15/05/2019 15:08,,,,DESISTIDO
241,PUCALLPA,2019,4,PC190002146,EVALUACIÓN - F,02/04/2019 12:44,16/05/2019 16:33,,,,DESISTIDO
242,PUCALLPA,2019,3,PC190001764,EVALUACIÓN - F,15/03/2019 14:00,29/03/2019 12:26,,,,DESISTIDO
243,PUCALLPA,2019,2,PC190001265,EVALUACIÓN - F,22/02/2019 12:46,30/04/2019 10:36,,,,DESISTIDO
244,PUNO,2019,12,PN190006889,EVALUACIÓN - F,19/12/2019 11:19,06/02/2020 15:01,,,,DESISTIDO
245,PUNO,2019,3,PN190001297,EVALUACIÓN - F,01/03/2019 13:50,08/04/2019 9:23,,,,DESISTIDO
246,PUNO,2019,3,PN190001288,EVALUACIÓN - F,01/03/2019 11:36,08/04/2019 8:57,,,,DESISTIDO
247,PUNO,2019,2,PN190001162,EVALUACIÓN - F,26/02/2019 9:22,09/04/2019 12:26,,,,DESISTIDO
248,TACNA,2019,12,TC190020486,EVALUACIÓN - F,12/12/2019 10:50,19/02/2020 17:05,,,,DESISTIDO
249,TACNA,2019,11,TC190018774,EVALUACIÓN - F,11/11/2019 11:09,09/12/2019 15:07,,,,DESISTIDO
250,TACNA,2019,9,TC190016746,EVALUACIÓN - F,25/09/2019 9:52,28/10/2019 17:59,,,,DESISTIDO
251,TACNA,2019,7,TC190013654,EVALUACIÓN - F,22/07/2019 13:43,05/08/2019 16:23,,,,DESISTIDO
252,TARAPOTO,2019,12,TS190008522,EVALUACIÓN - F,06/12/2019 16:12,13/02/2020 11:41,,,,DESISTIDO
253,TARAPOTO,2019,11,TS190008109,EVALUACIÓN - F,21/11/2019 15:02,11/12/2019 18:15,,,,DESISTIDO
254,TARAPOTO,2019,11,TS190007587,EVALUACIÓN - F,11/11/2019 12:49,07/02/2020 16:39,,,,DESISTIDO
255,TARAPOTO,2019,7,TS190004144,EVALUACIÓN - F,11/07/2019 9:09,03/09/2019 20:14,,,,DESISTIDO
256,TARAPOTO,2019,3,TS190001861,EVALUACIÓN - F,21/03/2019 13:59,30/03/2021 11:17,,,,DESISTIDO
257,TARAPOTO,2019,3,TS190001860,EVALUACIÓN - F,21/03/2019 13:55,30/03/2021 11:06,,,,DESISTIDO
258,TARAPOTO,2019,1,TS190000457,EVALUACIÓN - F,16/01/2019 11:50,15/01/2021 18:41,,,,DESISTIDO
259,TRUJILLO,2019,12,TU190059595,EVALUACIÓN - F,20/12/2019 10:16,18/02/2020 8:42,,,,DESISTIDO
260,TRUJILLO,2019,10,TU190049422,EVALUACIÓN - F,22/10/2019 10:01,05/12/2019 17:06,,,,DESISTIDO
261,TRUJILLO,2019,9,TU190043938,EVALUACIÓN - F,16/09/2019 11:00,08/11/2019 15:34,,,,DESISTIDO
262,TRUJILLO,2019,9,TU190043720,EVALUACIÓN - F,13/09/2019 14:38,28/10/2019 11:20,,,,DESISTIDO
263,TRUJILLO,2019,8,TU190040178,EVALUACIÓN - F,21/08/2019 15:08,04/10/2019 11:22,,,,DESISTIDO
264,TRUJILLO,2019,8,TU190039231,EVALUACIÓN - F,15/08/2019 14:08,24/09/2019 16:30,,,,DESISTIDO
265,TRUJILLO,2019,8,TU190039228,EVALUACIÓN - F,15/08/2019 14:02,24/09/2019 16:36,,,,DESISTIDO
266,TRUJILLO,2019,8,TU190036965,EVALUACIÓN - F,05/08/2019 9:45,17/09/2019 14:53,,,,DESISTIDO
267,TRUJILLO,2019,8,TU190036791,EVALUACIÓN - F,02/08/2019 15:41,20/09/2019 15:22,,,,DESISTIDO
268,TRUJILLO,2019,7,TU190035113,EVALUACIÓN - F,22/07/2019 15:18,04/09/2019 14:59,,,,DESISTIDO
269,TRUJILLO,2019,7,TU190034810,EVALUACIÓN - F,19/07/2019 14:17,02/09/2019 8:48,,,,DESISTIDO
270,TRUJILLO,2019,7,TU190033623,EVALUACIÓN - F,12/07/2019 15:32,21/08/2019 9:08,,,,DESISTIDO
271,TRUJILLO,2019,7,TU190033277,EVALUACIÓN - F,11/07/2019 10:34,23/08/2019 8:57,,,,DESISTIDO
272,TRUJILLO,2019,7,TU190031628,EVALUACIÓN - F,02/07/2019 10:09,24/07/2019 17:06,,,,DESISTIDO
273,TRUJILLO,2019,6,TU190028990,EVALUACIÓN - F,13/06/2019 14:55,03/07/2019 17:12,,,,DESISTIDO
274,TRUJILLO,2019,6,TU190028566,EVALUACIÓN - F,11/06/2019 12:38,04/07/2019 15:52,,,,DESISTIDO
275,TRUJILLO,2019,5,TU190026159,EVALUACIÓN - F,27/05/2019 10:32,12/06/2019 10:43,,,,DESISTIDO
276,TUMBES,2019,11,TM190006075,EVALUACIÓN - F,29/11/2019 14:55,06/02/2020 10:29,,,,DESISTIDO
277,TUMBES,2019,11,TM190005874,EVALUACIÓN - F,21/11/2019 13:29,06/03/2020 10:35,,,,DESISTIDO
278,TUMBES,2019,8,TM190004048,EVALUACIÓN - F,08/08/2019 10:40,01/02/2020 16:19,,,,DESISTIDO

